flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
271,GoAir,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:55,28-10-2018,30-03-2019
803,GoAir,Port Blair,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,17:55,28-10-2018,30-03-2019
802,GoAir,Ahmedabad,Bengaluru,Monday,09:00,11:05,30-10-2018,26-03-2019
802,GoAir,Ahmedabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:25,28-10-2018,30-03-2019
805,GoAir,Ahmedabad,Bengaluru,Monday,13:45,16:00,30-10-2018,26-03-2019
272,GoAir,Ranchi,Bengaluru,Monday,13:40,16:05,30-10-2018,26-03-2019
895,GoAir,Pune,Bengaluru,Saturday,17:00,18:25,28-10-2018,24-03-2019
242,GoAir,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,20:15,28-10-2018,30-03-2019
403,GoAir,Guwahati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,10:20,28-10-2018,30-03-2019
286,GoAir,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00,15:10,28-10-2018,30-03-2019
143,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25,07:20,01-12-2018,31-01-2019
245,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,10:40,28-10-2018,30-03-2019
145,GoAir,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:20,28-10-2018,30-03-2019
705,GoAir,Mumbai,Ranchi,Saturday,08:35,10:55,28-10-2018,25-11-2018
705,GoAir,Mumbai,Ranchi,Saturday,08:35,10:55,02-12-2018,27-01-2019
705,GoAir,Mumbai,Ranchi,Saturday,08:35,10:55,03-02-2019,24-03-2019
483,GoAir,Mumbai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,18:40,28-10-2018,30-03-2019
272,GoAir,Patna,Ranchi,Monday,12:25,13:10,30-10-2018,26-03-2019
374,GoAir,Bengaluru,Ranchi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,14:00,31-03-2019,26-10-2019
381,GoAir,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,29-10-2018,30-11-2018
381,GoAir,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,01-12-2018,31-01-2019
381,GoAir,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35,10:55,01-02-2019,30-03-2019
514,GoAir,Patna,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:25,09:45,29-10-2018,30-03-2019
911,GoAir,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30,12:05,29-10-2018,30-03-2019
911,GoAir,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30,12:10,01-04-2019,26-10-2019
912,GoAir,Srinagar,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15,15:30,29-10-2018,30-03-2019
173,GoAir,Delhi,Pune,Friday,08:00,10:15,03-11-2018,30-03-2019
275,GoAir,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:25,28-10-2018,30-03-2019
284,GoAir,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:20,28-10-2018,30-03-2019
633,GoAir,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:30,28-10-2018,30-03-2019
633,GoAir,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15,22:35,31-03-2019,26-10-2019
893,GoAir,Bengaluru,Pune,Saturday,15:00,16:30,28-10-2018,24-03-2019
241,GoAir,Bengaluru,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:15,28-10-2018,30-03-2019
451,GoAir,Chennai,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:45,28-10-2018,30-03-2019
414,GoAir,Hyderabad,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:30,28-10-2018,30-03-2019
155,GoAir,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,16:50,28-10-2018,30-03-2019
153,GoAir,Bagdogra,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,14:55,31-03-2019,26-10-2019
402,GoAir,Bengaluru,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,19:00,28-10-2018,30-03-2019
951,GoAir,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:55,06:50,28-10-2018,30-03-2019
401,GoAir,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:40,06:15,28-10-2018,30-03-2019
532,GoAir,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:30,28-10-2018,30-03-2019
982,GoAir,Bagdogra,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,16:05,28-10-2018,30-03-2019
305,GoAir,Mumbai,Chennai,"Sunday,Monday,Tuesday,Friday,Saturday",05:45,07:40,28-10-2018,30-03-2019
303,GoAir,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,20:30,28-10-2018,30-03-2019
304,GoAir,Port Blair,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,13:10,28-10-2018,30-03-2019
1425,GoAir,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday",13:45,16:05,01-05-2019,25-10-2019
912,GoAir,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35,01:00,31-03-2019,26-10-2019
633,GoAir,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:00,00:45,28-10-2018,30-03-2019
382,GoAir,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,23:20,28-10-2018,30-03-2019
416,GoAir,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,01:00,28-10-2018,30-03-2019
635,GoAir,Ahmedabad,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:15,31-03-2019,26-10-2019
622,GoAir,Bengaluru,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,08:40,31-03-2019,26-10-2019
185,GoAir,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:30,28-10-2018,30-03-2019
205,GoAir,Leh,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,10:30,01-02-2019,30-03-2019
213,GoAir,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,14:40,28-10-2018,30-03-2019
661,GoAir,Hyderabad,Goa,Saturday,08:30,09:55,28-10-2018,24-03-2019
367,GoAir,Hyderabad,Goa,Monday,19:40,19:15,30-10-2018,26-03-2019
571,GoAir,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,21:25,28-10-2018,30-03-2019
834,GoAir,Nagpur,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,22:50,28-10-2018,30-03-2019
591,GoAir,Kochi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:20,05:30,28-10-2018,30-03-2019
575,GoAir,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:00,06:10,28-10-2018,30-03-2019
141,GoAir,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:40,28-10-2018,30-03-2019
371,GoAir,Mumbai,Goa,"Sunday,Monday,Thursday,Friday,Saturday",16:25,17:45,28-10-2018,30-03-2019
384,GoAir,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,23:35,28-10-2018,30-03-2019
285,GoAir,Bengaluru,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:15,28-10-2018,30-03-2019
367,GoAir,Chandigarh,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,19:15,28-10-2018,30-03-2019
592,GoAir,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,21:50,28-10-2018,30-03-2019
101,GoAir,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45,08:00,28-10-2018,30-03-2019
127,GoAir,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,21:45,28-10-2018,30-03-2019
105,GoAir,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:55,23:10,28-10-2018,30-03-2019
761,GoAir,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:35,12:45,28-10-2018,30-03-2019
407,GoAir,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:35,00:50,28-10-2018,30-03-2019
537,GoAir,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,15:50,28-10-2018,30-03-2019
537,GoAir,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:00,31-03-2019,26-10-2019
942,GoAir,Kochi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:00,10:10,28-10-2018,30-03-2019
511,GoAir,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,01:55,28-10-2018,30-03-2019
762,GoAir,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:30,28-10-2018,30-03-2019
102,GoAir,Port Blair,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,13:40,28-10-2018,30-03-2019
831,GoAir,Bengaluru,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,18:20,28-10-2018,30-03-2019
830,GoAir,Bengaluru,Kolkata,Monday,11:55,14:35,18-06-2019,10-09-2019
830,GoAir,Bengaluru,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,14:35,15-06-2019,15-09-2019
546,GoAir,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:20,28-10-2018,30-03-2019
406,GoAir,Guwahati,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,21:10,28-10-2018,30-03-2019
128,GoAir,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:25,08:55,01-02-2019,30-03-2019
128,GoAir,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:45,28-10-2018,31-01-2019
911,GoAir,Chandigarh,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:40,13:45,29-10-2018,30-03-2019
287,GoAir,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,14:55,28-10-2018,30-03-2019
697,GoAir,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,15:45,28-10-2018,30-03-2019
560,Air India,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,09:10,28-10-2018,30-03-2019
542,Air India,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,11:55,28-10-2018,30-03-2019
776,Air India,Bhubaneswar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:25,28-10-2018,30-03-2019
615,Air India,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:20,07:40,28-10-2018,30-03-2019
617,Air India,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,15:25,28-10-2018,30-03-2019
516,Air India,Bengaluru,Hyderabad,Tuesday,08:15,08:00,30-10-2018,26-03-2019
516,Air India,Bengaluru,Hyderabad,Monday,06:50,07:55,02-04-2019,22-10-2019
516,Air India,Bengaluru,Hyderabad,"Sunday,Tuesday,Thursday,Friday,Saturday",08:15,09:15,31-03-2019,26-10-2019
840,Air India,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,18:25,28-10-2018,30-03-2019
541,Air India,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:20,28-10-2018,30-03-2019
545,Air India,Chennai,Hyderabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",19:15,20:35,28-10-2018,30-03-2019
667,Air India,Mumbai,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,19:40,28-10-2018,30-03-2019
583,Air India,Bengaluru,Thiruvananthapuram,"Monday,Tuesday,Friday",07:25,08:40,02-04-2019,26-10-2019
543,Air India,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,12:15,28-10-2018,30-03-2019
541,Air India,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,18:30,28-10-2018,30-03-2019
840,Air India,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05,21:25,28-10-2018,30-03-2019
433,Air India,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:55,28-10-2018,30-03-2019
428,Air India,Varanasi,Delhi,"Sunday,Monday,Wednesday,Friday",19:20,21:10,29-10-2018,30-03-2019
474,Air India,Bhubaneswar,Delhi,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",21:35,23:45,28-10-2018,30-03-2019
442,Air India,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,19:10,28-10-2018,30-03-2019
442,Air India,Aurangabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,19:10,31-03-2019,26-10-2019
496,Air India,Rajkot,Delhi,"Monday,Tuesday,Thursday,Saturday",19:30,21:10,28-10-2018,29-03-2019
880,Air India,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,16:15,28-10-2018,30-03-2019
880,Air India,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,16:15,31-03-2019,26-10-2019
812,Air India,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,21:35,28-10-2018,30-03-2019
466,Air India,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,10:50,28-10-2018,30-03-2019
511,Air India,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,13:20,28-10-2018,30-03-2019
864,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:10,28-10-2018,30-03-2019
806,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,10:15,28-10-2018,30-03-2019
866,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:30,28-10-2018,30-03-2019
809,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:15,28-10-2018,30-03-2019
687,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:15,28-10-2018,30-03-2019
660,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,20:25,28-10-2018,30-03-2019
888,Air India,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:15,28-10-2018,30-03-2019
452,Air India,Visakhapatnam,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,10:20,28-10-2018,30-03-2019
486,Air India,Visakhapatnam,Delhi,"Monday,Tuesday,Thursday,Saturday",12:30,14:45,28-10-2018,29-03-2019
488,Air India,Visakhapatnam,Delhi,"Sunday,Thursday",15:15,17:45,29-10-2018,29-03-2019
454,Air India,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,07:55,28-10-2018,30-03-2019
454,Air India,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,07:55,31-03-2019,26-10-2019
3420,Air India,Leh,Delhi,"Tuesday,Friday",08:20,09:45,31-10-2018,30-03-2019
3450,Air India,Leh,Delhi,"Sunday,Monday,Wednesday,Thursday,Saturday",08:20,09:45,28-10-2018,29-03-2019
890,Air India,Imphal,Delhi,"Monday,Saturday",16:00,18:40,28-10-2018,26-03-2019
408,Air India,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:40,28-10-2018,30-03-2019
416,Air India,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,20:55,28-10-2018,30-03-2019
476,Air India,Jodhpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:20,28-10-2018,30-03-2019
486,Air India,Port Blair,Delhi,"Sunday,Wednesday,Friday",10:50,14:30,29-10-2018,30-03-2019
492,Air India,Jaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,14:30,28-10-2018,30-03-2019
505,Air India,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:45,28-10-2018,30-03-2019
501,Air India,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:10,28-10-2018,30-03-2019
503,Air India,Bengaluru,Delhi,Monday,17:00,19:50,30-10-2018,26-03-2019
503,Air India,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:45,28-10-2018,30-03-2019
505,Air India,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:45,31-03-2019,26-10-2019
501,Air India,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:10,31-03-2019,26-10-2019
468,Air India,Vijayawada,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,22:55,28-10-2018,30-03-2019
418,Air India,Ranchi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,15:30,28-10-2018,30-03-2019
635,Air India,Indore,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,11:10,28-10-2018,30-03-2019
820,Air India,Vadodara,Delhi,"Thursday,Saturday",20:20,21:45,28-10-2018,02-12-2018
820,Air India,Vadodara,Delhi,"Thursday,Saturday",20:20,21:45,01-02-2019,29-03-2019
820,Air India,Vadodara,Delhi,"Sunday,Monday,Tuesday,Wednesday,Friday",20:20,21:45,29-10-2018,01-12-2018
820,Air India,Vadodara,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:20,21:45,03-12-2018,31-01-2019
852,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,09:45,28-10-2018,30-03-2019
850,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:55,28-10-2018,30-03-2019
854,Air India,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,00:10,28-10-2018,30-03-2019
890,Air India,Guwahati,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday",16:05,18:40,29-10-2018,30-03-2019
892,Air India,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,22:10,28-10-2018,30-03-2019
440,Air India,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10,08:55,28-10-2018,30-03-2019
430,Air India,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,12:55,28-10-2018,30-03-2019
539,Air India,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:50,28-10-2018,30-03-2019
494,Air India,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,09:15,28-10-2018,30-03-2019
490,Air India,Surat,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,23:05,28-10-2018,30-03-2019
3426,Air India,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Friday,Saturday",12:15,13:50,28-10-2018,30-03-2019
822,Air India,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:10,28-10-2018,30-03-2019
438,Air India,Bhopal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45,23:25,28-10-2018,30-03-2019
763,Air India,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:15,28-10-2018,30-03-2019
701,Air India,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:50,28-10-2018,30-03-2019
828,Air India,Srinagar,Delhi,"Monday,Wednesday,Friday,Saturday",09:25,14:15,28-10-2018,30-03-2019
826,Air India,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:05,28-10-2018,30-03-2019
427,Air India,Delhi,Varanasi,"Sunday,Monday,Wednesday,Friday",17:15,18:40,29-10-2018,30-03-2019
433,Air India,Gaya,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,14:50,28-10-2018,30-03-2019
695,Air India,Mumbai,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,12:40,28-10-2018,30-03-2019
405,Air India,Khajuraho,Varanasi,"Sunday,Tuesday,Friday",15:15,16:10,29-10-2018,30-03-2019
780,Air India,Hyderabad,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:35,28-10-2018,30-03-2019
473,Air India,Delhi,Bhubaneswar,Tuesday,18:40,21:00,31-10-2018,27-03-2019
473,Air India,Delhi,Bhubaneswar,"Monday,Wednesday,Friday,Saturday",18:40,21:00,28-10-2018,30-03-2019
669,Air India,Mumbai,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,14:25,28-10-2018,30-03-2019
738,Air India,Bengaluru,Bhubaneswar,"Wednesday,Friday,Saturday",11:40,13:50,28-10-2018,30-03-2019
738,Air India,Bengaluru,Bhubaneswar,"Sunday,Tuesday,Thursday,Saturday",09:30,11:20,31-03-2019,25-10-2019
776,Air India,Kolkata,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:20,28-10-2018,30-03-2019
581,Air India,Mumbai,Calicut,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:55,28-10-2018,30-03-2019
441,Air India,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:35,28-10-2018,30-03-2019
442,Air India,Mumbai,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:45,28-10-2018,30-03-2019
497,Air India,Delhi,Rajkot,"Sunday,Wednesday,Friday",05:15,07:00,29-10-2018,30-03-2019
495,Air India,Delhi,Rajkot,"Tuesday,Thursday,Saturday",17:15,19:00,28-10-2018,29-03-2019
655,Air India,Mumbai,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:05,28-10-2018,30-03-2019
879,Air India,Delhi,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:15,28-10-2018,30-03-2019
721,Air India,Kolkata,Bagdogra,"Tuesday,Thursday,Saturday",13:55,14:55,28-10-2018,29-03-2019
709,Air India,Kolkata,Dimapur,"Sunday,Monday,Tuesday,Wednesday,Saturday",11:20,12:40,28-10-2018,28-03-2019
709,Air India,Kolkata,Dimapur,Thursday,13:00,14:15,02-11-2018,29-03-2019
411,Air India,Delhi,Lucknow,"Sunday,Tuesday,Thursday,Saturday",07:10,08:10,28-10-2018,29-03-2019
431,Air India,Delhi,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:25,28-10-2018,30-03-2019
811,Air India,Delhi,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,19:40,28-10-2018,30-03-2019
625,Air India,Mumbai,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,10:30,28-10-2018,30-03-2019
466,Air India,Thiruvananthapuram,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,06:50,28-10-2018,30-03-2019
512,Air India,Delhi,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,17:10,28-10-2018,30-03-2019
512,Air India,Delhi,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,17:55,28-10-2018,30-03-2019
509,Air India,Chennai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35,09:25,28-10-2018,30-03-2019
616,Air India,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,09:40,28-10-2018,30-03-2019
618,Air India,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,18:35,28-10-2018,30-03-2019
668,Air India,Thiruvananthapuram,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,22:25,28-10-2018,30-03-2019
887,Air India,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:05,28-10-2018,30-03-2019
